"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Regulation"
"Itih5",128.030516678879,-0.738238782881065,0.744080980357967,-0.992148438636221,0.321125120466102,0.921965322105036,"Not Significant"
"Itln1",69.8562511651666,2.42648001266656,0.666555885933443,3.64032493579818,0.000272294192718524,0.00687156870311248,"Upregulated"
"Itm2a",56.4040437542605,0.145240544964609,1.13693898509206,0.127747000383533,0.898349193850167,1,"Not Significant"
"Itm2b",4704.13290612905,-0.0440175809938944,0.128390221616553,-0.342842160716539,0.731717206366222,1,"Not Significant"
"Itm2c",1654.30430149363,0.721377435647699,0.225378009101203,3.20074455588866,0.00137072992826781,0.025149664715297,"Upregulated"
"Itpa",2272.23376222865,-0.150619056472057,0.193475056808938,-0.778493408691939,0.436278190894015,0.999575369753162,"Not Significant"
"Itpk1",1450.4925115993,-0.150581163803123,0.146178058280864,-1.03012152147895,0.302952963619353,0.904163145722757,"Not Significant"
"Itpka",15.3063489056083,0.168898405566651,0.856911503199915,0.19710134002863,0.843748234807128,1,"Not Significant"
"Itpkb",211.592250309191,1.00204854071511,0.412722376081036,2.42789971852256,0.0151865417419664,0.158486351639509,"Not Significant"
"Itpkc",328.273416882667,-0.136934009669981,0.18658829458747,-0.733883172965003,0.463019943438637,1,"Not Significant"
"Itpr1",1077.12304281901,0.424714142972311,0.132147592290359,3.21393780704771,0.00130928028838762,0.0242048423160045,"Upregulated"
"Itpr2",77.3565928299828,0.701901745607097,0.512541353126327,1.36945388177117,0.170857441358665,0.734125573194343,"Not Significant"
"Itpr3",5603.67008410664,-0.322572038546163,0.180418682732997,-1.78790817924073,0.0737908230790293,0.456877315191078,"Not Significant"
"Itprip",517.916816894074,-0.375071444479369,0.275587081274507,-1.36099066307745,0.173516640121201,0.738488843381997,"Not Significant"
"Itpripl1",1178.9166266579,-0.368240390349733,0.255453969595351,-1.44151367439324,0.149439616963838,0.689944444882426,"Not Significant"
"Itpripl2",558.64855995002,-0.295948966789387,0.293606647453677,-1.00797774626707,0.313465145701446,0.914463785085907,"Not Significant"
